timestamp_ms,fps,frame_ms,gc_pause_ms,heap_used_mb,loaded_chunks,meshed_chunks,pending_mesh_jobs,pending_io_jobs,mesh_quads,main_thread_blocked_ms,bytes_written_total,chunks_saved_total,io_flush_ms,io_queue_high_water,io_jobs_dropped,io_jobs_merged,io_jobs_enqueued,io_backpressure_ms
114,0.00,97.967,3,28,20,0,8,0,0,0,0,0,0,0,0,0,0,0
229,0.00,22.921,3,66,65,4,16,0,41481,0,0,0,0,0,0,0,0,0
333,0.00,11.061,0,200,145,8,45,0,78959,0,0,0,0,0,0,0,0,0
440,0.00,13.388,7,85,219,12,72,0,110474,0,0,0,0,0,0,0,0,0
545,0.00,13.002,7,117,299,17,97,0,148917,0,0,0,0,0,0,0,0,0
660,0.00,12.467,0,369,379,26,118,0,211062,0,0,0,0,0,0,0,0,0
770,0.00,16.920,4,514,459,45,117,0,338623,0,0,0,0,0,0,0,0,0
870,0.00,15.781,2,352,529,56,127,0,415938,0,0,0,0,0,0,0,0,0
977,60.00,17.681,6,184,599,68,113,0,501472,0,0,0,0,0,0,0,0,0
1083,60.00,17.032,7,138,659,92,93,0,651236,0,0,0,0,0,0,0,0,0
1203,60.00,18.029,7,161,729,121,66,0,829308,0,0,0,0,0,0,0,0,0
1316,60.00,19.271,0,711,789,147,40,0,1007963,0,0,0,0,0,0,0,0,0
1425,60.00,27.883,6,624,839,166,21,0,1134504,0,0,0,0,0,0,0,0,0
1544,60.00,34.413,12,542,879,188,0,0,1265005,0,0,0,0,0,0,0,0,0
1651,60.00,24.693,13,512,919,188,0,0,1265005,0,0,0,0,0,0,0,0,0
1757,60.00,27.472,0,622,949,188,1,0,1264438,0,0,0,0,0,0,0,0,0
1870,60.00,30.173,0,740,989,191,0,0,1274014,0,0,0,0,0,0,0,0,0
1994,44.00,31.185,0,796,1013,191,0,0,1274014,0,0,0,0,0,0,0,0,0
2122,44.00,32.726,0,812,1037,191,0,0,1274014,0,0,0,0,0,0,0,0,0
2222,44.00,33.138,0,822,1055,191,0,0,1274014,0,0,0,0,0,0,0,0,0
2329,44.00,35.800,0,834,1073,191,0,0,1274014,0,0,0,0,0,0,0,0,0
2437,44.00,34.943,0,876,1091,191,3,0,1274014,0,0,0,0,0,0,0,0,0
2543,44.00,36.313,0,936,1109,194,0,0,1295216,0,0,0,0,0,0,0,0,0
2652,44.00,35.420,0,946,1127,194,0,0,1295216,0,0,0,0,0,0,0,0,0
2758,44.00,36.050,0,958,1145,194,0,0,1295216,0,0,0,0,0,0,0,0,0
2868,44.00,36.777,0,968,1163,194,0,0,1295216,0,0,0,0,0,0,0,0,0
2982,29.00,36.249,0,1014,1181,194,3,0,1295216,0,0,0,0,0,0,0,0,0
3089,29.00,37.336,0,1054,1199,197,0,0,1312855,0,0,0,0,0,0,0,0,0
3193,29.00,36.004,0,1064,1217,197,0,0,1312855,0,0,0,0,0,0,0,0,0
3302,29.00,36.173,0,1074,1235,197,0,0,1312855,0,0,0,0,0,0,0,0,0
3438,29.00,36.109,0,1086,1253,197,0,0,1312855,0,0,0,0,0,0,0,0,0
3541,29.00,9.181,0,1120,1271,197,0,0,1312855,0,0,0,0,0,0,0,0,0
3656,29.00,36.230,0,1122,1279,197,0,0,1312855,0,0,0,0,0,0,0,0,0
3766,29.00,35.923,0,1124,1279,197,0,0,1312855,0,0,0,0,0,0,0,0,0
3874,29.00,35.583,0,1124,1279,197,0,0,1312855,0,0,0,0,0,0,0,0,0
3983,27.00,36.630,0,1124,1279,197,0,0,1312855,0,0,0,0,0,0,0,0,0
4089,27.00,36.889,0,1186,1279,197,0,0,1312855,0,0,0,0,0,0,0,0,0
4194,27.00,35.301,0,1186,1279,197,0,0,1312855,0,0,0,0,0,0,0,0,0
4301,27.00,35.341,0,1186,1279,197,0,0,1312855,0,0,0,0,0,0,0,0,0
4410,27.00,36.662,0,1186,1279,197,0,0,1312855,0,0,0,0,0,0,0,0,0
4521,27.00,36.095,0,1186,1279,197,0,0,1312855,0,0,0,0,0,0,0,0,0
4633,27.00,35.588,0,1228,1279,197,0,0,1312855,0,0,0,0,0,0,0,0,0
4739,27.00,35.046,0,1228,1279,197,0,0,1312855,0,0,0,0,0,0,0,0,0
4847,27.00,36.175,0,1228,1279,197,0,0,1312855,0,0,0,0,0,0,0,0,0
4961,28.00,35.772,0,1228,1279,197,0,0,1312855,0,0,0,0,0,0,0,0,0
5062,28.00,35.639,0,1228,1279,197,0,0,1312855,0,0,0,0,0,0,0,0,0
5170,28.00,35.542,0,1234,1279,197,0,0,1312855,0,0,0,0,0,0,0,0,0
5278,28.00,35.920,0,1234,1279,197,0,0,1312855,0,0,0,0,0,0,0,0,0
5379,28.00,33.932,0,1234,1279,197,0,0,1312855,0,0,0,0,0,0,0,0,0
5484,28.00,34.311,0,1234,1279,197,0,0,1312855,0,0,0,0,0,0,0,0,0
5590,28.00,36.015,0,1234,1279,197,0,0,1312855,0,0,0,0,0,0,0,0,0
5695,28.00,33.833,0,1236,1279,197,0,0,1312855,0,0,0,0,0,0,0,0,0
5797,28.00,34.240,0,1236,1279,197,0,0,1312855,0,0,0,0,0,0,0,0,0
5900,28.00,34.457,0,1236,1279,197,0,0,1312855,0,0,0,0,0,0,0,0,0
6033,28.00,35.454,0,1238,1279,197,0,0,1312855,0,0,0,0,0,0,0,0,0
6138,28.00,34.016,0,1238,1279,197,0,0,1312855,0,0,0,0,0,0,0,0,0
6249,28.00,35.469,0,1286,1285,197,0,0,1312855,0,0,0,0,0,0,0,0,0
6350,28.00,35.286,0,1298,1297,197,0,0,1312855,0,0,0,0,0,0,0,0,0
6452,28.00,35.842,0,1302,1311,197,0,0,1312855,0,0,0,0,0,0,0,0,0
6555,28.00,34.922,0,1302,1311,197,0,0,1312855,0,0,0,0,0,0,0,0,0
6657,28.00,34.206,0,1304,1311,197,0,0,1312855,0,0,0,0,0,0,0,0,0
6762,28.00,34.956,0,1338,1311,198,0,0,1318630,0,0,0,0,0,0,0,0,0
6862,28.00,32.924,0,1338,1311,198,0,0,1318630,0,0,0,0,0,0,0,0,0
6963,29.00,33.512,0,1338,1311,198,0,0,1318630,0,0,0,0,0,0,0,0,0
7065,29.00,34.980,0,1340,1311,198,0,0,1318630,0,0,0,0,0,0,0,0,0
7165,29.00,33.657,0,1340,1311,198,0,0,1318630,0,0,0,0,0,0,0,0,0
7269,29.00,35.902,10,331,1311,199,0,0,1324978,0,0,0,0,0,0,0,0,0
7401,29.00,32.660,0,333,1311,199,0,0,1324978,0,0,0,0,0,0,0,0,0
7531,29.00,32.641,0,333,1311,199,0,0,1324978,0,0,0,0,0,0,0,0,0
7632,29.00,33.672,0,333,1311,199,0,0,1324978,0,0,0,0,0,0,0,0,0
7762,29.00,33.598,0,337,1311,199,0,0,1324978,0,0,0,0,0,0,0,0,0
7894,29.00,34.538,0,337,1311,199,0,0,1324978,0,0,0,0,0,0,0,0,0
7994,30.00,31.965,0,337,1311,199,0,0,1324978,0,0,0,0,0,0,0,0,0
8096,30.00,34.134,0,337,1311,199,0,0,1324978,0,0,0,0,0,0,0,0,0
8229,30.00,33.978,0,339,1311,199,0,0,1324978,0,0,0,0,0,0,0,0,0
8361,30.00,34.309,0,339,1311,199,0,0,1324978,0,0,0,0,0,0,0,0,0
8492,30.00,34.100,0,339,1311,199,0,0,1324978,0,0,0,0,0,0,0,0,0
8623,30.00,33.690,0,349,1314,199,0,0,1324978,0,1235,3,4,2,0,0,3,0
8731,30.00,32.083,0,397,1332,199,2,0,1324978,0,1235,3,4,2,0,0,3,0
8855,30.00,33.385,0,421,1346,201,0,0,1337012,0,1235,3,4,2,0,0,3,0
8955,30.00,32.212,0,421,1346,201,0,0,1337012,0,1235,3,4,2,0,0,3,0
9056,30.00,34.769,0,421,1346,201,0,0,1337012,0,1235,3,4,2,0,0,3,0
9185,30.00,33.664,0,421,1346,201,0,0,1337012,0,1235,3,4,2,0,0,3,0
9287,30.00,34.334,0,485,1346,203,0,0,1350405,0,1235,3,4,2,0,0,3,0
9390,30.00,31.693,0,489,1341,203,0,0,1350405,0,4085,8,7,4,0,0,8,0
9519,30.00,32.469,0,503,1365,203,0,0,1350405,0,4085,8,7,4,0,0,8,0
9650,30.00,31.009,0,503,1366,203,0,0,1350405,0,4085,8,7,4,0,0,8,0
9753,30.00,35.336,0,579,1366,206,0,0,1370690,0,4085,8,7,4,0,0,8,0
9881,30.00,34.178,0,579,1366,206,0,0,1370690,0,4085,8,7,4,0,0,8,0
10014,31.00,35.197,0,581,1366,206,0,0,1370690,0,4085,8,7,4,0,0,8,0
10143,31.00,34.136,0,581,1366,206,0,0,1370690,0,4085,8,7,4,0,0,8,0
10244,31.00,33.036,0,595,1366,206,0,0,1370690,0,4085,8,7,4,0,0,8,0
10373,31.00,33.679,0,597,1366,206,0,0,1370690,0,4085,8,7,4,0,0,8,0
10502,31.00,31.344,0,597,1366,206,0,0,1370690,0,4085,8,7,4,0,0,8,0
10634,31.00,34.570,0,597,1366,206,0,0,1370690,0,4085,8,7,4,0,0,8,0
10734,31.00,32.431,0,625,1366,206,0,0,1370690,0,4085,8,7,4,0,0,8,0
10858,31.00,33.515,0,625,1366,206,0,0,1370690,0,4085,8,7,4,0,0,8,0
10958,30.00,32.571,0,625,1369,206,0,0,1370690,0,4085,8,7,4,0,0,8,0
11089,30.00,34.381,0,639,1379,206,0,0,1370690,0,8288,16,10,4,0,0,16,0
11192,30.00,31.623,0,699,1382,206,1,0,1370690,0,8288,16,10,4,0,0,16,0
11317,30.00,31.451,0,703,1382,207,0,0,1378337,0,8288,16,10,4,0,0,16,0
11418,30.00,34.268,0,703,1382,207,0,0,1378337,0,8288,16,10,4,0,0,16,0
11548,30.00,32.998,0,703,1382,207,0,0,1378337,0,8288,16,10,4,0,0,16,0
11681,30.00,32.333,0,711,1382,207,0,0,1378337,0,8288,16,10,4,0,0,16,0
11812,30.00,32.035,0,713,1382,207,0,0,1378337,0,8288,16,10,4,0,0,16,0
11914,30.00,35.145,0,713,1382,207,0,0,1378337,0,8288,16,10,4,0,0,16,0
12015,31.00,35.032,0,713,1382,207,0,0,1378337,0,8288,16,10,4,0,0,16,0
12148,31.00,32.756,0,713,1382,207,0,0,1378337,0,8288,16,10,4,0,0,16,0
12277,31.00,33.521,0,715,1382,207,0,0,1378337,0,8288,16,10,4,0,0,16,0
12377,31.00,33.253,0,715,1382,207,0,0,1378337,0,8288,16,10,4,0,0,16,0
12477,31.00,32.703,0,715,1382,207,0,0,1378337,0,8288,16,10,4,0,0,16,0
12579,31.00,33.289,0,723,1372,207,0,0,1378337,0,17320,32,14,7,0,0,32,0
12684,31.00,32.570,0,761,1381,207,0,0,1378337,0,17320,32,14,7,0,0,32,0
12816,31.00,33.701,0,761,1381,207,0,0,1378337,0,17320,32,14,7,0,0,32,0
12923,29.00,35.223,0,761,1381,207,0,0,1378337,0,17320,32,14,7,0,0,32,0
13027,29.00,33.727,0,761,1381,207,0,0,1378337,0,17320,32,14,7,0,0,32,0
13131,29.00,34.347,0,761,1381,207,0,0,1378337,0,17320,32,14,7,0,0,32,0
13233,29.00,34.413,0,763,1381,207,0,0,1378337,0,17320,32,14,7,0,0,32,0
13337,29.00,35.798,0,763,1381,207,0,0,1378337,0,17320,32,14,7,0,0,32,0
13440,29.00,34.365,0,763,1381,207,0,0,1378337,0,17320,32,14,7,0,0,32,0
13547,29.00,35.336,0,763,1381,207,0,0,1378337,0,17320,32,14,7,0,0,32,0
13651,29.00,34.135,0,763,1381,207,0,0,1378337,0,17320,32,14,7,0,0,32,0
13775,29.00,36.285,0,771,1354,207,0,0,1378337,0,32472,59,28,12,0,0,59,0
13902,29.00,35.426,0,783,1378,207,0,0,1378337,0,32472,59,28,12,0,0,59,0
14012,29.00,36.672,0,783,1382,207,0,0,1378337,0,32472,59,28,12,0,0,59,0
14115,29.00,34.635,0,785,1382,207,0,0,1378337,0,32472,59,28,12,0,0,59,0
14225,29.00,35.287,0,785,1382,207,0,0,1378337,0,32472,59,28,12,0,0,59,0
14331,29.00,35.835,0,817,1382,207,0,0,1378337,0,32472,59,28,12,0,0,59,0
14436,29.00,34.635,0,817,1382,207,0,0,1378337,0,32472,59,28,12,0,0,59,0
14539,29.00,34.845,0,821,1381,207,0,0,1378337,0,37023,66,32,12,0,0,66,0
14643,29.00,36.494,0,821,1382,207,0,0,1378337,0,37023,66,32,12,0,0,66,0
14751,29.00,36.157,0,823,1382,207,0,0,1378337,0,37023,66,32,12,0,0,66,0
14860,29.00,36.657,0,841,1382,207,0,0,1378337,0,37023,66,32,12,0,0,66,0
14964,28.00,34.309,0,841,1382,207,0,0,1378337,0,37023,66,32,12,0,0,66,0
15072,28.00,35.602,0,841,1382,207,0,0,1378337,0,37023,66,32,12,0,0,66,0
15172,28.00,34.342,0,841,1382,207,0,0,1378337,0,37023,66,32,12,0,0,66,0
15279,28.00,35.048,0,841,1382,207,0,0,1378337,0,37023,66,32,12,0,0,66,0
15383,28.00,34.738,0,843,1382,207,0,0,1378337,0,37023,66,32,12,0,0,66,0
15489,28.00,34.626,0,843,1382,207,0,0,1378337,0,37023,66,32,12,0,0,66,0
15594,28.00,34.799,0,843,1382,207,0,0,1378337,0,37023,66,32,12,0,0,66,0
15697,28.00,33.593,0,849,1374,207,0,0,1378337,0,44909,80,39,12,0,0,80,0
15808,28.00,34.565,0,853,1382,207,0,0,1378337,0,44909,80,39,12,0,0,80,0
15915,28.00,35.772,0,917,1382,209,0,0,1393265,0,44909,80,39,12,0,0,80,0
16021,29.00,34.400,0,917,1382,209,0,0,1393265,0,44909,80,39,12,0,0,80,0
16128,29.00,36.252,0,917,1382,209,0,0,1393265,0,44909,80,39,12,0,0,80,0
16231,29.00,34.604,0,917,1382,209,0,0,1393265,0,44909,80,39,12,0,0,80,0
16334,29.00,34.500,0,917,1382,209,0,0,1393265,0,44909,80,39,12,0,0,80,0
16437,29.00,35.146,0,921,1382,209,0,0,1393265,0,44909,80,39,12,0,0,80,0
16540,29.00,34.432,0,921,1382,209,0,0,1393265,0,44909,80,39,12,0,0,80,0
16666,29.00,34.200,0,929,1348,209,0,0,1393265,0,63434,114,54,12,0,0,114,0
16787,29.00,34.985,0,943,1372,209,0,0,1393265,0,63434,114,54,12,0,0,114,0
16896,29.00,33.685,0,1035,1381,209,2,0,1393265,0,63434,114,54,12,0,0,114,0
16998,28.00,35.408,0,1043,1381,211,0,0,1409387,0,63434,114,54,12,0,0,114,0
17100,28.00,34.986,0,1043,1381,211,0,0,1409387,0,63434,114,54,12,0,0,114,0
17203,28.00,34.084,0,1043,1381,211,0,0,1409387,0,63434,114,54,12,0,0,114,0
17304,28.00,33.073,0,1045,1381,211,0,0,1409387,0,63434,114,54,12,0,0,114,0
17413,28.00,32.323,0,1095,1381,211,6,0,1409387,0,63434,114,54,12,0,0,114,0
17538,28.00,31.726,0,1161,1381,218,0,0,1450466,0,63434,114,54,12,0,0,114,0
17639,28.00,33.546,0,1163,1381,218,0,0,1450466,0,63434,114,54,12,0,0,114,0
17773,28.00,33.846,0,1163,1381,218,0,0,1450466,0,63434,114,54,12,0,0,114,0
17894,28.00,31.774,0,1171,1342,218,0,0,1450466,0,82316,153,71,12,0,0,153,0
18016,30.00,34.758,0,1267,1366,220,0,0,1460402,0,82316,153,71,12,0,0,153,0
18145,30.00,31.432,0,1271,1381,220,0,0,1460402,0,82316,153,71,12,0,0,153,0
18276,30.00,33.400,0,1273,1381,220,0,0,1460402,0,82316,153,71,12,0,0,153,0
18411,30.00,31.736,0,1329,1381,220,3,0,1460402,0,82316,153,71,12,0,0,153,0
18528,30.00,29.928,0,1367,1381,225,0,0,1491587,0,82316,153,71,12,0,0,153,0
18655,30.00,30.889,0,1367,1381,225,0,0,1491587,0,82316,153,71,12,0,0,153,0
18790,30.00,32.077,0,1373,1363,225,0,0,1491587,0,90505,171,81,12,0,0,171,0
18909,30.00,33.143,0,1423,1382,228,0,0,1504754,0,90505,171,81,12,0,0,171,0
19029,31.00,30.171,0,1425,1382,228,0,0,1504754,0,90505,171,81,12,0,0,171,0
19151,31.00,30.577,0,1425,1382,228,0,0,1504754,0,90505,171,81,12,0,0,171,0
19273,31.00,30.347,0,1425,1382,228,0,0,1504754,0,90505,171,81,12,0,0,171,0
19373,31.00,35.037,8,407,1382,233,0,0,1534053,0,90505,171,81,12,0,0,171,0
19491,31.00,29.318,0,407,1382,235,0,0,1544668,0,90505,171,81,12,0,0,171,0
19610,31.00,29.533,0,407,1382,235,0,0,1544668,0,90505,171,81,12,0,0,171,0
19735,31.00,29.302,0,425,1373,235,0,0,1544668,0,103825,198,95,12,0,0,198,0
19855,31.00,32.037,0,469,1382,237,0,0,1553305,0,103825,198,95,12,0,0,198,0
19976,33.00,29.710,0,471,1382,237,0,0,1553305,0,103825,198,95,12,0,0,198,0
20096,33.00,29.690,0,471,1382,237,0,0,1553305,0,103825,198,95,12,0,0,198,0
20215,33.00,29.034,0,475,1382,237,0,0,1553305,0,108036,205,98,12,0,0,205,0
20336,33.00,29.719,0,481,1382,237,0,0,1553305,0,108036,205,98,12,0,0,205,0
20457,33.00,29.727,0,483,1382,237,0,0,1553305,0,108036,205,98,12,0,0,205,0
20578,33.00,29.463,0,499,1382,237,0,0,1553305,0,108036,205,98,12,0,0,205,0
20707,33.00,29.503,0,605,1373,237,0,0,1553305,0,122820,232,108,12,0,0,232,0
20822,33.00,30.257,0,627,1382,240,0,0,1572352,0,122820,232,108,12,0,0,232,0
20942,33.00,29.955,0,645,1382,240,0,0,1572352,0,122820,232,108,12,0,0,232,0
21066,33.00,31.271,0,665,1382,240,0,0,1572352,0,122820,232,108,12,0,0,232,0
21195,33.00,34.973,0,735,1382,242,0,0,1584708,0,122820,232,108,12,0,0,232,0
21315,33.00,29.561,0,765,1381,242,0,0,1584708,0,133187,251,115,18,0,0,251,0
21434,33.00,30.225,0,783,1381,242,0,0,1584708,0,133187,251,115,18,0,0,251,0
21555,33.00,29.459,0,803,1381,242,0,0,1584708,0,133187,251,115,18,0,0,251,0
21674,33.00,28.605,0,869,1381,244,0,0,1596293,0,133187,251,115,18,0,0,251,0
21795,33.00,29.899,0,887,1381,244,0,0,1596293,0,133187,251,115,18,0,0,251,0
21916,33.00,29.863,0,907,1381,244,0,0,1596293,0,133187,251,115,18,0,0,251,0
22035,33.00,30.026,0,925,1381,244,0,0,1596293,0,133187,251,115,18,0,0,251,0
22163,33.00,29.282,0,1069,1372,249,0,0,1634123,0,147983,278,129,18,0,0,278,0
22279,33.00,30.036,0,1091,1382,249,0,0,1634123,0,147983,278,129,18,0,0,278,0
22399,33.00,30.119,0,1111,1382,249,0,0,1634123,0,147983,278,129,18,0,0,278,0
22524,33.00,30.131,0,1153,1382,249,0,0,1634123,0,147983,278,129,18,0,0,278,0
22644,33.00,31.455,0,1173,1382,250,0,0,1640906,0,147983,278,129,18,0,0,278,0
22764,33.00,29.866,0,1193,1382,250,0,0,1640906,0,147983,278,129,18,0,0,278,0
22867,33.00,29.662,0,1215,1346,250,0,0,1640906,0,168157,314,145,18,0,0,314,0
22988,32.00,30.401,0,1343,1370,250,1,0,1640906,0,168157,314,145,18,0,0,314,0
23103,32.00,29.554,0,1381,1382,254,0,0,1670521,0,168157,314,145,18,0,0,314,0
23205,32.00,36.763,0,1395,1382,254,0,0,1670521,0,168157,314,145,18,0,0,314,0
23327,32.00,29.711,0,1415,1382,254,0,0,1670521,0,168157,314,145,18,0,0,314,0
23452,32.00,29.705,0,1461,1382,254,0,0,1670521,0,168157,314,145,18,0,0,314,0
23564,32.00,29.340,0,1463,1382,255,0,0,1677976,0,168157,314,145,18,0,0,314,0
23686,32.00,29.792,0,1463,1382,255,0,0,1677976,0,168157,314,145,18,0,0,314,0
23795,32.00,30.252,0,1473,1343,255,0,6,1677976,0,186665,346,163,22,0,0,353,0
23922,32.00,30.783,4,445,1355,255,1,0,1677976,0,197103,365,174,22,0,0,365,0
24035,33.00,30.325,0,461,1379,260,0,0,1708297,0,197103,365,174,22,0,0,365,0
24158,33.00,31.877,0,461,1380,260,0,0,1708297,0,197103,365,174,22,0,0,365,0
24282,33.00,30.383,0,461,1380,260,0,0,1708297,0,197103,365,174,22,0,0,365,0
24405,33.00,30.523,0,473,1380,260,0,0,1708297,0,197103,365,174,22,0,0,365,0
24530,33.00,31.649,0,473,1380,260,0,0,1708297,0,197103,365,174,22,0,0,365,0
24652,33.00,32.033,0,475,1380,260,0,0,1708297,0,197103,365,174,22,0,0,365,0
24777,33.00,30.670,0,475,1380,260,0,0,1708297,0,197103,365,174,22,0,0,365,0
24912,33.00,31.078,0,483,1362,260,0,2,1708297,0,205276,380,185,22,0,0,383,0
25030,32.00,31.355,0,493,1381,260,0,0,1708297,0,207321,383,187,22,0,0,383,0
25155,32.00,31.259,0,493,1381,260,0,0,1708297,0,207321,383,187,22,0,0,383,0
25282,32.00,31.402,0,493,1381,260,0,0,1708297,0,207321,383,187,22,0,0,383,0
25410,32.00,31.649,0,527,1381,261,0,0,1713177,0,207321,383,187,22,0,0,383,0
25512,32.00,41.308,0,541,1367,261,0,0,1713177,0,221843,409,210,22,0,0,409,0
25642,32.00,31.580,0,547,1382,261,0,0,1713177,0,221843,409,210,22,0,0,409,0
25775,32.00,38.922,0,561,1366,261,0,0,1713177,0,237360,437,230,22,0,0,437,0
