timestamp_ms,fps,frame_ms,gc_pause_ms,heap_used_mb,loaded_chunks,meshed_chunks,pending_mesh_jobs,pending_io_jobs,mesh_quads,main_thread_blocked_ms
52587,30.00,35.192,0,1026,1355,291,0,6,2081761,0
52689,30.00,34.641,0,1032,1373,291,0,6,2081761,0
52793,30.00,33.945,0,1034,1382,291,0,0,2081761,0
52897,30.00,34.580,0,1034,1382,291,0,0,2081761,0
53000,29.00,34.587,0,1034,1382,291,0,0,2081761,0
53105,29.00,34.612,0,1034,1382,291,0,0,2081761,0
53211,29.00,35.601,0,1034,1382,291,0,0,2081761,0
53318,29.00,36.634,0,1034,1382,291,0,0,2081761,0
53424,29.00,35.412,0,1038,1352,291,0,6,2081761,0
53532,29.00,36.756,0,1044,1370,291,0,6,2081761,0
53639,29.00,35.856,0,1046,1382,291,0,0,2081761,0
53745,29.00,35.543,0,1046,1382,291,0,0,2081761,0
53853,29.00,35.789,0,1046,1382,291,0,0,2081761,0
53961,29.00,35.884,0,1050,1378,291,0,4,2081761,0
54069,29.00,35.908,0,1050,1382,291,0,0,2081761,0
54177,29.00,36.380,0,1050,1382,291,0,0,2081761,0
54288,29.00,36.571,0,1050,1382,291,0,0,2081761,0
54399,29.00,36.236,0,1050,1382,291,0,0,2081761,0
54506,29.00,34.920,0,1056,1365,291,0,6,2081761,0
54618,29.00,37.561,0,1060,1382,291,0,0,2081761,0
54726,29.00,36.646,0,1060,1382,291,0,0,2081761,0
54834,29.00,35.759,0,1060,1382,291,0,0,2081761,0
54942,27.00,35.609,0,1062,1363,291,0,6,2081761,0
55050,27.00,35.682,0,1066,1381,291,0,1,2081761,0
55157,27.00,35.970,0,1066,1382,291,0,0,2081761,0
55264,27.00,36.138,0,1066,1382,291,0,0,2081761,0
55373,27.00,35.965,0,1066,1382,291,0,0,2081761,0
55481,27.00,36.190,0,1068,1382,291,0,0,2081761,0
55588,27.00,35.664,0,1068,1382,291,0,0,2081761,0
55696,27.00,32.163,0,1068,1382,291,0,0,2081761,0
55803,27.00,36.189,0,1072,1361,291,0,6,2081761,0
55910,27.00,35.672,0,1076,1379,291,0,3,2081761,0
56019,28.00,35.500,0,1076,1382,291,0,0,2081761,0
56126,28.00,32.948,0,1076,1382,291,0,0,2081761,0
56234,28.00,35.942,0,1076,1382,291,0,0,2081761,0
56341,28.00,33.720,0,1078,1382,291,0,0,2081761,0
56449,28.00,36.055,0,1078,1382,291,0,0,2081761,0
56558,28.00,35.568,0,1078,1382,291,0,0,2081761,0
56667,28.00,36.012,0,1084,1358,291,0,6,2081761,0
56774,28.00,35.530,0,1088,1376,291,0,6,2081761,0
56879,28.00,36.207,0,1088,1382,291,0,0,2081761,0
56980,28.00,33.206,0,1088,1382,291,0,0,2081761,0
57084,28.00,33.120,0,1090,1372,291,0,6,2081761,0
57186,28.00,32.903,0,1092,1382,291,0,0,2081761,0
57288,28.00,32.517,0,1092,1382,291,0,0,2081761,0
57390,28.00,32.940,0,1092,1382,291,0,0,2081761,0
57493,28.00,32.686,0,1094,1382,291,0,0,2081761,0
57595,28.00,32.518,0,1096,1353,291,0,6,2081761,0
57696,28.00,32.780,0,1100,1371,291,0,6,2081761,0
57798,28.00,32.552,0,1102,1382,291,0,0,2081761,0
57899,28.00,33.214,0,1102,1382,291,0,0,2081761,0
58032,29.00,33.153,0,1102,1382,291,0,0,2081761,0
58163,29.00,34.610,0,1108,1369,291,0,6,2081761,0
58294,29.00,34.231,0,1110,1382,291,0,0,2081761,0
58425,29.00,34.071,0,1110,1382,291,0,0,2081761,0
58554,29.00,31.402,0,1110,1382,291,0,0,2081761,0
58654,29.00,34.792,0,1110,1382,291,0,0,2081761,0
58784,29.00,33.477,0,1110,1382,291,0,0,2081761,0
58913,29.00,30.809,0,1110,1382,291,0,0,2081761,0
59015,31.00,34.302,0,1116,1367,291,0,6,2081761,0
59140,31.00,30.831,0,1120,1382,291,0,0,2081761,0
59269,31.00,33.078,0,1120,1382,291,0,0,2081761,0
59398,31.00,31.897,0,1120,1382,291,0,0,2081761,0
59527,31.00,32.569,0,1120,1382,291,0,0,2081761,0
59657,31.00,32.195,0,1122,1382,291,0,0,2081761,0
59785,31.00,31.555,0,1126,1352,291,0,6,2081761,0
59913,31.00,33.202,0,1132,1376,291,0,6,2081761,0
